"PERIOD","Target","Source","PRODUCT","FLOW","STAT_REGIME","INDICATORS","Value","Flag and Footnotes"
"2004-12-01","Malta","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","142.3",""
"2004-12-01","Estland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","287.5",""
"2004-12-01","Estland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","1284.3",""
"2004-12-01","Estland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","2873.8",""
"2004-12-01","Estland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","680.4",""
"2004-12-01","Estland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","192.2",""
"2004-12-01","Estland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","236.0",""
"2004-12-01","Estland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","8.0",""
"2004-12-01","Lettland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","107.5",""
"2004-12-01","Lettland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","1663.4",""
"2004-12-01","Lettland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","2449.1",""
"2004-12-01","Lettland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","2360.2",""
"2004-12-01","Lettland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","42.5",""
"2004-12-01","Lettland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","108.0",""
"2004-12-01","Lettland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","42.0",""
"2004-12-01","Litauen","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","591.4",""
"2004-12-01","Litauen","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","2756.1",""
"2004-12-01","Litauen","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2004-12-01","Litauen","China","Total","EINFUHR","NORMAL","QUANTITY_TON","9864.8",""
"2004-12-01","Litauen","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","320.8",""
"2004-12-01","Litauen","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","270.0",""
"2004-12-01","Litauen","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","1481.7",""
"2004-12-01","Litauen","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","62.3",""
"2004-12-01","Polen","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","2825.4",""
"2004-12-01","Polen","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","12240.5",""
"2004-12-01","Polen","China","Total","EINFUHR","NORMAL","QUANTITY_TON","61304.2",""
"2004-12-01","Polen","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","85.4",""
"2004-12-01","Polen","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","54487.9",""
"2004-12-01","Polen","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","701.7",""
"2004-12-01","Polen","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","101063.5",""
"2004-12-01","Polen","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","466.7",""
"2004-12-01","Tschechien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","1301.7",""
"2004-12-01","Tschechien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","6163.9",""
"2004-12-01","Tschechien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","10.8",""
"2004-12-01","Tschechien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","35109.4",""
"2004-12-01","Tschechien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2004-12-01","Tschechien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","19.2",""
"2004-12-01","Tschechien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1568.1",""
"2004-12-01","Tschechien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","264.4",""
"2004-12-01","Tschechien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","155.9",""
"2004-12-01","Tschechien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","1543.4",""
"2004-12-01","Tschechien","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2004-12-01","Slowakei","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","2561.1",""
"2004-12-01","Slowakei","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","24620.7",""
"2004-12-01","Slowakei","China","Total","EINFUHR","NORMAL","QUANTITY_TON","8239.1",""
"2004-12-01","Slowakei","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","21.7",""
"2004-12-01","Slowakei","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","21379.0",""
"2004-12-01","Slowakei","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","2.5",""
"2004-12-01","Slowakei","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","154.8",""
"2004-12-01","Slowakei","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","33.6",""
"2004-12-01","Ungarn","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","1001.0",""
"2004-12-01","Ungarn","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","3582.7",""
"2004-12-01","Ungarn","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","4.1",""
"2004-12-01","Ungarn","China","Total","EINFUHR","NORMAL","QUANTITY_TON","22557.9",""
"2004-12-01","Ungarn","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.1",""
"2004-12-01","Ungarn","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","10.2",""
"2004-12-01","Ungarn","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","26391.1",""
"2004-12-01","Ungarn","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","14.5",""
"2004-12-01","Ungarn","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","1588.2",""
"2004-12-01","Ungarn","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","7270.7",""
"2004-12-01","Slowenien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","505.5",""
"2004-12-01","Slowenien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","11832.1",""
"2004-12-01","Slowenien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","5110.7",""
"2004-12-01","Slowenien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","197.7",""
"2004-12-01","Slowenien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","12537.1",""
"2004-12-01","Slowenien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","1434.9",""
"2004-12-01","Slowenien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","1100.8",""
"2004-12-01","Slowenien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","284.8",""
"2004-12-01","Zypern","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","3023.6",""
"2004-12-01","Zypern","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","1447.4",""
"2004-12-01","Zypern","China","Total","EINFUHR","NORMAL","QUANTITY_TON","5797.0",""
"2004-12-01","Zypern","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","136573.1",""
"2004-12-01","Zypern","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","24.6",""
"2004-12-01","Zypern","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","139.2",""
"2004-12-01","Zypern","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","256.7",""
"2005-01-01","Frankreich","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","120188.3",""
"2005-01-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","336448.2",""
"2005-01-01","Frankreich","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","807.8",""
"2005-01-01","Frankreich","China","Total","EINFUHR","NORMAL","QUANTITY_TON","292475.2",""
"2005-01-01","Frankreich","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","109.9",""
"2005-01-01","Frankreich","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","48.4",""
"2005-01-01","Frankreich","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1640232.3",""
"2005-01-01","Frankreich","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","20.5",""
"2005-01-01","Frankreich","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","51740.5",""
"2005-01-01","Frankreich","Chile","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2005-01-01","Frankreich","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","97823.0",""
"2005-01-01","Frankreich","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","843613.4",""
"2005-01-01","Frankreich","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2005-01-01","Niederlande","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","70817.1",""
"2005-01-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","1043082.3",""
"2005-01-01","Niederlande","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","178.1",""
"2005-01-01","Niederlande","China","Total","EINFUHR","NORMAL","QUANTITY_TON","1460288.8",""
"2005-01-01","Niederlande","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","294.2",""
"2005-01-01","Niederlande","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","2.5",""
"2005-01-01","Niederlande","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","2.5",""
"2005-01-01","Niederlande","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","5671.8",""
"2005-01-01","Niederlande","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","2538250.0",""
"2005-01-01","Niederlande","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","106509.8",""
"2005-01-01","Niederlande","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","301544.9",""
"2005-01-01","Niederlande","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","1007728.0",""
"2005-01-01","Deutschland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","109558.0",""
"2005-01-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","384673.6",""
"2005-01-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","10485.8",""
"2005-01-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","49.6",""
"2005-01-01","Deutschland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","49.6",""
"2005-01-01","Deutschland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","617603.5",""
"2005-01-01","Deutschland","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","774.0",""
"2005-01-01","Deutschland","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.3",""
"2005-01-01","Deutschland","China","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.3",""
"2005-01-01","Deutschland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","3736.3",""
"2005-01-01","Deutschland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","937461.2",""
"2005-01-01","Deutschland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","77635.0",""
"2005-01-01","Deutschland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","61837.4",""
"2005-01-01","Deutschland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","45407.7",""
"2005-01-01","Italien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","72295.1",""
"2005-01-01","Italien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","995347.7",""
"2005-01-01","Italien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","41.9",""
"2005-01-01","Italien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.2",""
"2005-01-01","Italien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.2",""
"2005-01-01","Italien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","421153.3",""
"2005-01-01","Italien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","206.8",""
"2005-01-01","Italien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","6388.1",""
"2005-01-01","Italien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","1011133.9",""
"2005-01-01","Italien","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.6",""
"2005-01-01","Italien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","51651.5",""
"2005-01-01","Italien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","218642.0",""
"2005-01-01","Italien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","372371.6",""
"2005-01-01","Italien","Australien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.2",""
"2005-01-01","Ver.Koenigr.","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","71862.7",""
"2005-01-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","781714.9",""
"2005-01-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","3.2",""
"2005-01-01","Ver.Koenigr.","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","3.2",""
"2005-01-01","Ver.Koenigr.","China","Total","EINFUHR","NORMAL","QUANTITY_TON","562237.5",""
"2005-01-01","Ver.Koenigr.","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","1369.8",""
"2005-01-01","Ver.Koenigr.","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","637581.3",""
"2005-01-01","Ver.Koenigr.","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","31402.2",""
"2005-01-01","Ver.Koenigr.","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","68229.8",""
"2005-01-01","Ver.Koenigr.","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","956747.7",""
"2005-01-01","Irland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","7158.7",""
"2005-01-01","Irland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","74585.6",""
"2005-01-01","Irland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","22293.3",""
"2005-01-01","Irland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","2.1",""
"2005-01-01","Irland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","118957.9",""
"2005-01-01","Irland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","243.1",""
"2005-01-01","Irland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","5838.8",""
"2005-01-01","Irland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","773.5",""
"2005-01-01","Irland","Australien","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.4",""
"2005-01-01","Irland","Australien","Lithiumoxid und Lithiumhydroxid","EINFUHR","NORMAL","QUANTITY_TON","0.4",""
"2005-01-01","Daenemark","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","8126.6",""
"2005-01-01","Daenemark","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","37952.8",""
"2005-01-01","Daenemark","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1.0",""
"2005-01-01","Daenemark","China","Total","EINFUHR","NORMAL","QUANTITY_TON","53572.4",""
"2005-01-01","Daenemark","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","28.6",""
"2005-01-01","Daenemark","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","465.6",""
"2005-01-01","Daenemark","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","6630.0",""
"2005-01-01","Daenemark","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","6648.5",""
"2005-01-01","Daenemark","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","158514.9",""
"2005-01-01","Daenemark","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","1710.3",""
"2005-01-01","Griechenland","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","3803.5",""
"2005-01-01","Griechenland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","38285.0",""
"2005-01-01","Griechenland","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.0",""
"2005-01-01","Griechenland","China","Total","EINFUHR","NORMAL","QUANTITY_TON","38253.1",""
"2005-01-01","Griechenland","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","0.9",""
"2005-01-01","Griechenland","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","12210.6",""
"2005-01-01","Griechenland","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","3590.4",""
"2005-01-01","Griechenland","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","46377.1",""
"2005-01-01","Griechenland","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","601.7",""
"2005-01-01","Portugal","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","277645.4",""
"2005-01-01","Portugal","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.1",""
"2005-01-01","Portugal","China","Total","EINFUHR","NORMAL","QUANTITY_TON","22889.9",""
"2005-01-01","Portugal","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","0.7",""
"2005-01-01","Portugal","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","875.6",""
"2005-01-01","Portugal","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","95018.9",""
"2005-01-01","Portugal","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","8238.8",""
"2005-01-01","Portugal","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","47023.4",""
"2005-01-01","Portugal","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","236.1",""
"2005-01-01","Spanien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","802022.5",""
"2005-01-01","Spanien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","1054689.6",""
"2005-01-01","Spanien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","5.9",""
"2005-01-01","Spanien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","350954.6",""
"2005-01-01","Spanien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","210.5",""
"2005-01-01","Spanien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","9899.7",""
"2005-01-01","Spanien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","952549.0",""
"2005-01-01","Spanien","Brasilien","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","26.4",""
"2005-01-01","Spanien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","97790.0",""
"2005-01-01","Spanien","Chile","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","34.6",""
"2005-01-01","Spanien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","373419.8",""
"2005-01-01","Spanien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","528340.4",""
"2005-01-01","Belgien","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","33777.4",""
"2005-01-01","Belgien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","791971.3",""
"2005-01-01","Belgien","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","1975.5",""
"2005-01-01","Belgien","China","Total","EINFUHR","NORMAL","QUANTITY_TON","308276.0",""
"2005-01-01","Belgien","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","93.3",""
"2005-01-01","Belgien","Simbabwe","Total","EINFUHR","NORMAL","QUANTITY_TON","614.6",""
"2005-01-01","Belgien","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","727078.0",""
"2005-01-01","Belgien","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","9246.4",""
"2005-01-01","Belgien","Argentinien","Total","EINFUHR","NORMAL","QUANTITY_TON","72645.2",""
"2005-01-01","Belgien","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","235073.6",""
"2005-01-01","Luxemburg","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","920.6",""
"2005-01-01","Luxemburg","Vereinigte Staaten(1995-2500);Vereinigte Staaten(1976-1994)","Total","EINFUHR","NORMAL","QUANTITY_TON","3172.1",""
"2005-01-01","Luxemburg","China","Total","EINFUHR","NORMAL","QUANTITY_TON","2683.1",""
"2005-01-01","Luxemburg","China","Total","EINFUHR","PASSIVE VEREDELUNG","QUANTITY_TON","151.3",""
"2005-01-01","Luxemburg","Brasilien","Total","EINFUHR","NORMAL","QUANTITY_TON","96.5",""
"2005-01-01","Luxemburg","Chile","Total","EINFUHR","NORMAL","QUANTITY_TON","3.8",""
"2005-01-01","Luxemburg","Australien","Total","EINFUHR","NORMAL","QUANTITY_TON","0.7",""
"2005-01-01","Schweden","Portugal","Total","EINFUHR","NORMAL","QUANTITY_TON","14617.1",""
