period,continent,country,source_continent,source_country,product_type,product_name,quantity,company,company_country
01.06.2018,asia,china,africa,drc,mineral,cobalt,128.5917654,,
01.06.2018,europe,belgium,asia,japan,manufactured,lithium_battery,3.511675161,sanyo,japan
01.06.2018,america,usa,asia,japan,manufactured,nickel_battery,4.096599014,sanyo,japan
01.06.2018,europe,belgium,asia,south_korea,manufactured,lithium_battery,302.7660727,kokam_co,south_korea
01.06.2018,america,usa,asia,south_korea,manufactured,nickel_battery,72.78793249,kokam_co,south_korea
01.06.2018,america,usa,europe,uk,manufactured,lithium_battery,9.301935483,glencore,uk
01.06.2018,america,usa,america,usa,manufactured,lithium_battery,1.771467251,taiyuan_mining_group,china
01.06.2018,europe,germany,europe,finland,mineral,nickel,6468.214296,german_mining_network,germany
01.06.2018,europe,france,europe,finland,mineral,nickel,2058.561376,finland_national_group,finland
01.06.2018,europe,spain,europe,finland,mineral,nickel,4343.202428,finland_national_group,finland
01.06.2018,europe,poland,europe,finland,mineral,nickel,1517.806376,poland_group,poland
01.06.2018,europe,italy,europe,finland,mineral,nickel,1351.018628,glencore,uk
01.06.2018,europe,finland,europe,finland,mineral,nickel,11011.83008,finland_national_group,finland
01.06.2018,europe,uk,europe,finland,mineral,nickel,619.6797667,glencore,uk
01.06.2018,europe,switzerland,europe,finland,mineral,nickel,5419.807259,swiss_group,switzerland
01.01.2019,europe,belgium,asia,china,mineral,cobalt,68.25988506,byd_group,china
01.01.2019,europe,belgium,africa,drc,mineral,nickel,299.5907016,areva,france
01.01.2019,europe,belgium,america,usa,mineral,silicon,447.2524899,newmont_goldcorp,usa
01.01.2019,europe,belgium,asia,russia,mineral,nickel,16.72891333,newmont_goldcorp,usa
01.01.2019,europe,belgium,america,chile,mineral,lithium,3325.05371,byd_group,china
01.01.2019,europe,italy,africa,drc,mineral,cobalt,22.00635196,areva,france
01.01.2019,europe,belgium,asia,china,manufactured,lithium_battery,257.1225773,byd_group,china
01.01.2019,europe,germany,asia,china,manufactured,lithium_battery,46.2024796,byd_group,china
01.01.2019,america,usa,asia,china,manufactured,lithium_battery,349.2411032,byd_group,china
01.01.2019,europe,france,america,chile,mineral,lithium,3021.393594,chile_nat_group,chile
01.01.2019,europe,poland,america,chile,mineral,lithium,14166.07325,chile_nat_group,chile
01.01.2019,asia,china,america,chile,mineral,lithium,6677.843481,chile_nat_group,chile
01.01.2019,europe,france,asia,china,mineral,nickel,2929.697929,byd_group,china
01.01.2019,europe,france,europe,france,manufactured,lithium_battery,52.22343655,french_mining_group,france
01.01.2019,europe,france,asia,russia,mineral,cobalt,365.6178694,french_mining_group,france
01.01.2019,europe,france,america,brasil,mineral,cobalt,56.42418279,french_mining_group,france
01.01.2019,europe,belgium,europe,germany,manufactured,lithium_battery,46.26766743,german_mining_network,germany
01.01.2019,europe,france,europe,germany,manufactured,lithium_battery,3.732525324,german_mining_network,germany
01.01.2019,europe,germany,africa,drc,mineral,cobalt,185.0768466,german_mining_network,germany
01.01.2019,america,usa,europe,germany,manufactured,nickel_battery,11.37388351,german_mining_network,germany
01.01.2019,europe,germany,africa,south_africa,mineral,manganese,212.4948353,glencore,uk
01.01.2019,europe,germany,asia,china,mineral,cobalt,685.0096698,byd_group,china
01.01.2019,europe,switzerland,africa,south_africa,mineral,manganese,52.33481557,glencore,uk
01.01.2019,europe,uk,africa,drc,mineral,nickel,1090.120265,glencore,uk
01.01.2019,europe,uk,africa,south_africa,mineral,manganese,55.29274738,glencore,uk
01.01.2019,europe,germany,america,chile,mineral,lithium,14260.31704,byd_group,china
01.01.2019,asia,china,africa,south_africa,mineral,manganese,59.57677111,glencore,uk
01.01.2019,europe,france,america,usa,mineral,silicon,14.37309282,newmont_goldcorp,usa
01.01.2019,europe,italy,asia,china,mineral,cobalt,256.2023612,taiyuan_mining_group,china
01.01.2019,europe,germany,america,usa,mineral,silicon,248.3843757,newmont_goldcorp,usa
01.01.2019,europe,germany,america,brasil,mineral,lithium,101.6238141,newmont_goldcorp,usa
01.01.2019,europe,poland,america,usa,mineral,silicon,99.62752567,newmont_goldcorp,usa
01.01.2019,europe,italy,america,chile,mineral,lithium,5682.788446,byd_group,china
01.01.2019,europe,spain,america,usa,mineral,cobalt,93.94004089,newmont_goldcorp,usa
01.01.2019,asia,china,america,usa,mineral,silicon,42.47058376,newmont_goldcorp,usa
01.01.2019,europe,poland,asia,china,mineral,graphite,66.29936894,byd_group,china
01.01.2019,europe,poland,africa,drc,mineral,cobalt,37.1882533,taiyuan_mining_group,china
01.01.2019,europe,belgium,europe,france,manufactured,lithium_battery,55.41975507,sibelco,belgium
01.01.2019,europe,belgium,america,brasil,mineral,cobalt,53.89697848,sibelco,belgium
01.01.2019,europe,belgium,africa,zimbabwe,mineral,lithium,3711.832157,south_africa_min_group,south_africa
01.01.2019,europe,france,africa,drc,mineral,graphite,454.6846622,south_africa_min_group,south_africa
01.01.2019,europe,france,africa,south_africa,mineral,manganese,377.8211784,south_africa_min_group,south_africa
01.01.2019,europe,spain,asia,china,mineral,graphite,1805.272923,byd_group,china
01.01.2019,europe,italy,africa,south_africa,mineral,silicon,20.21050546,south_africa_min_group,south_africa
01.01.2019,europe,italy,africa,south_africa,mineral,manganese,48.74141597,south_africa_min_group,south_africa
01.01.2019,europe,poland,africa,south_africa,mineral,manganese,278.9440269,south_africa_min_group,south_africa
01.01.2019,europe,spain,america,chile,mineral,lithium,7525.175951,byd_group,china
01.01.2019,europe,switzerland,africa,drc,mineral,graphite,1381.866518,swiss_group,switzerland
01.01.2019,europe,switzerland,america,usa,mineral,cobalt,353.7704509,swiss_group,switzerland
01.01.2019,europe,switzerland,asia,china,mineral,graphite,821.9025439,taiyuan_mining_group,china
01.01.2019,europe,switzerland,america,chile,mineral,lithium,4458.297759,swiss_group,switzerland
01.01.2019,europe,switzerland,america,brasil,mineral,silicon,73.46675677,swiss_group,switzerland
01.01.2019,europe,spain,africa,zimbabwe,mineral,lithium,168.8408997,zimbabwe_group,zimbabwe
01.01.2019,europe,germany,asia,russia,mineral,cobalt,81.30783256,russia_mining_network,russia
01.01.2019,europe,italy,asia,russia,mineral,cobalt,486.0880539,russia_mining_network,russia
01.01.2019,europe,italy,america,brasil,mineral,silicon,287.0175247,glencore,uk
01.01.2019,europe,uk,asia,china,mineral,graphite,865.4028414,byd_group,china
01.01.2019,europe,poland,asia,russia,mineral,cobalt,15.93860786,russia_mining_network,russia
01.01.2019,europe,poland,europe,poland,mineral,lithium,4377.546542,poland_group,poland
01.01.2019,europe,spain,africa,drc,mineral,cobalt,275.2529557,,
01.01.2019,europe,uk,america,chile,mineral,lithium,2566.284137,taiyuan_mining_group,china
01.01.2019,europe,spain,asia,russia,mineral,cobalt,101.52298,russia_mining_network,russia
01.01.2019,europe,uk,asia,china,mineral,lithium,272.3599616,byd_group,china
01.01.2019,europe,spain,america,brasil,mineral,lithium,6163.886139,glencore,uk
01.01.2019,europe,switzerland,asia,russia,mineral,cobalt,22.29557329,glencore,uk
01.01.2019,europe,uk,america,usa,mineral,cobalt,63.08684237,newmont_goldcorp,usa
01.01.2019,europe,uk,asia,russia,mineral,cobalt,3.216562501,russia_mining_network,russia
01.01.2019,asia,china,asia,china,mineral,lithium,4189.893172,taiyuan_mining_group,china
01.01.2019,asia,china,africa,drc,mineral,nickel,1023.826691,byd_group,china
01.01.2019,asia,china,africa,drc,mineral,graphite,210.0224676,taiyuan_mining_group,china
01.01.2019,asia,china,america,argentina,mineral,lithium,1528.384992,newmont_goldcorp,usa
01.01.2019,asia,china,oceany,australia,mineral,lithium,469.280263,byd_group,china
01.01.2019,asia,china,africa,drc,mineral,cobalt,194.1597438,,
01.01.2019,europe,belgium,asia,japan,manufactured,lithium_battery,101.4384322,sanyo,japan
01.01.2019,america,usa,asia,japan,manufactured,nickel_battery,35.83376261,sanyo,japan
01.01.2019,europe,belgium,asia,south_korea,manufactured,lithium_battery,340.4017371,kokam_co,south_korea
01.01.2019,america,usa,asia,south_korea,manufactured,nickel_battery,19.09883942,kokam_co,south_korea
01.01.2019,america,usa,europe,uk,manufactured,lithium_battery,42.69473385,glencore,uk
01.01.2019,america,usa,america,usa,manufactured,lithium_battery,27.70360692,taiyuan_mining_group,china
01.01.2019,europe,germany,europe,finland,mineral,nickel,1888.888914,german_mining_network,germany
01.01.2019,europe,france,europe,finland,mineral,nickel,10399.12198,finland_national_group,finland
01.01.2019,europe,spain,europe,finland,mineral,nickel,1954.381442,finland_national_group,finland
01.01.2019,europe,poland,europe,finland,mineral,nickel,4594.679617,poland_group,poland
01.01.2019,europe,italy,europe,finland,mineral,nickel,347.3334579,glencore,uk
01.01.2019,europe,finland,europe,finland,mineral,nickel,58.69789685,finland_national_group,finland
01.01.2019,europe,uk,europe,finland,mineral,nickel,1253.892594,glencore,uk
01.01.2019,europe,switzerland,europe,finland,mineral,nickel,2436.134481,swiss_group,switzerland
01.01.2019,europe,belgium,asia,china,mineral,cobalt,110.7411739,byd_group,china
01.01.2019,europe,belgium,africa,drc,mineral,nickel,70.48355429,areva,france
01.01.2019,europe,belgium,america,usa,mineral,silicon,1047.062552,newmont_goldcorp,usa
01.01.2019,europe,belgium,asia,russia,mineral,nickel,20.98330842,newmont_goldcorp,usa
01.01.2019,europe,belgium,america,chile,mineral,lithium,1118.183406,byd_group,china
01.01.2019,europe,italy,africa,drc,mineral,cobalt,519.7414401,areva,france
01.01.2019,europe,belgium,asia,china,manufactured,lithium_battery,185.1715739,byd_group,china
01.01.2019,europe,germany,asia,china,manufactured,lithium_battery,16.4626808,byd_group,china
01.01.2019,america,usa,asia,china,manufactured,lithium_battery,17.73911827,byd_group,china
01.01.2019,europe,france,america,chile,mineral,lithium,228.8693235,chile_nat_group,chile
01.01.2019,europe,poland,america,chile,mineral,lithium,9083.492848,chile_nat_group,chile
01.01.2019,asia,china,america,chile,mineral,lithium,3147.610166,chile_nat_group,chile
01.01.2019,europe,france,asia,china,mineral,nickel,1382.245274,byd_group,china
01.01.2019,europe,france,europe,france,manufactured,lithium_battery,4.788517129,french_mining_group,france
01.01.2019,europe,france,asia,russia,mineral,cobalt,403.8958266,french_mining_group,france
01.01.2019,europe,france,america,brasil,mineral,cobalt,454.4105355,french_mining_group,france
01.01.2019,europe,belgium,europe,germany,manufactured,lithium_battery,242.1265856,german_mining_network,germany
01.01.2019,europe,france,europe,germany,manufactured,lithium_battery,474.2708515,german_mining_network,germany
01.01.2019,europe,germany,africa,drc,mineral,cobalt,162.8609812,german_mining_network,germany
01.01.2019,america,usa,europe,germany,manufactured,nickel_battery,309.871711,german_mining_network,germany
01.01.2019,europe,germany,africa,south_africa,mineral,manganese,205.1608921,glencore,uk
01.01.2019,europe,germany,asia,china,mineral,cobalt,9.537413483,byd_group,china
01.01.2019,europe,switzerland,africa,south_africa,mineral,manganese,591.6203173,glencore,uk
01.01.2019,europe,uk,africa,drc,mineral,nickel,2423.996963,glencore,uk
01.01.2019,europe,uk,africa,south_africa,mineral,manganese,212.5169178,glencore,uk
01.01.2019,europe,germany,america,chile,mineral,lithium,158.5174449,byd_group,china
01.01.2019,asia,china,africa,south_africa,mineral,manganese,245.7505932,glencore,uk
01.01.2019,europe,france,america,usa,mineral,silicon,14.04801505,newmont_goldcorp,usa
01.01.2019,europe,italy,asia,china,mineral,cobalt,213.0370165,taiyuan_mining_group,china
01.01.2019,europe,germany,america,usa,mineral,silicon,85.29699857,newmont_goldcorp,usa
01.01.2019,europe,germany,america,brasil,mineral,lithium,535.6049647,newmont_goldcorp,usa
01.01.2019,europe,poland,america,usa,mineral,silicon,14.36647485,newmont_goldcorp,usa
01.01.2019,europe,italy,america,chile,mineral,lithium,12.82663372,byd_group,china
01.01.2019,europe,spain,america,usa,mineral,cobalt,57.82432093,newmont_goldcorp,usa
01.01.2019,asia,china,america,usa,mineral,silicon,59.8174546,newmont_goldcorp,usa
01.01.2019,europe,poland,asia,china,mineral,graphite,183.4194909,byd_group,china
01.01.2019,europe,poland,africa,drc,mineral,cobalt,247.1619682,taiyuan_mining_group,china
01.01.2019,europe,belgium,europe,france,manufactured,lithium_battery,9.467524055,sibelco,belgium
01.01.2019,europe,belgium,america,brasil,mineral,cobalt,324.375923,sibelco,belgium
01.01.2019,europe,belgium,africa,zimbabwe,mineral,lithium,9108.724439,south_africa_min_group,south_africa
01.01.2019,europe,france,africa,drc,mineral,graphite,317.8078122,south_africa_min_group,south_africa
01.01.2019,europe,france,africa,south_africa,mineral,manganese,225.9439972,south_africa_min_group,south_africa
01.01.2019,europe,spain,asia,china,mineral,graphite,140.4579775,byd_group,china
01.01.2019,europe,italy,africa,south_africa,mineral,silicon,72.04632641,south_africa_min_group,south_africa
01.01.2019,europe,italy,africa,south_africa,mineral,manganese,52.94020065,south_africa_min_group,south_africa
01.01.2019,europe,poland,africa,south_africa,mineral,manganese,6.828525851,south_africa_min_group,south_africa
01.01.2019,europe,spain,america,chile,mineral,lithium,1056.609347,byd_group,china
01.01.2019,europe,switzerland,africa,drc,mineral,graphite,29.64819041,swiss_group,switzerland
01.01.2019,europe,switzerland,america,usa,mineral,cobalt,72.00846834,swiss_group,switzerland
01.01.2019,europe,switzerland,asia,china,mineral,graphite,411.5930007,taiyuan_mining_group,china
01.01.2019,europe,switzerland,america,chile,mineral,lithium,9019.166877,swiss_group,switzerland
01.01.2019,europe,switzerland,america,brasil,mineral,silicon,40.44661918,swiss_group,switzerland
01.01.2019,europe,spain,africa,zimbabwe,mineral,lithium,16.663645,zimbabwe_group,zimbabwe
01.01.2019,europe,germany,asia,russia,mineral,cobalt,280.418188,russia_mining_network,russia
01.01.2019,europe,italy,asia,russia,mineral,cobalt,209.5426078,russia_mining_network,russia
01.01.2019,europe,italy,america,brasil,mineral,silicon,3.923485609,glencore,uk
01.01.2019,europe,uk,asia,china,mineral,graphite,1613.299256,byd_group,china
01.01.2019,europe,poland,asia,russia,mineral,cobalt,25.17879694,russia_mining_network,russia
01.01.2019,europe,poland,europe,poland,mineral,lithium,8176.250797,poland_group,poland
01.01.2019,europe,spain,africa,drc,mineral,cobalt,5.97103491,,
01.01.2019,europe,uk,america,chile,mineral,lithium,7761.310499,taiyuan_mining_group,china
01.01.2019,europe,spain,asia,russia,mineral,cobalt,217.8834083,russia_mining_network,russia
01.01.2019,europe,uk,asia,china,mineral,lithium,657.7612951,byd_group,china
01.01.2019,europe,spain,america,brasil,mineral,lithium,3602.489232,glencore,uk
01.01.2019,europe,switzerland,asia,russia,mineral,cobalt,390.8500235,glencore,uk
01.01.2019,europe,uk,america,usa,mineral,cobalt,202.1147312,newmont_goldcorp,usa
01.01.2019,europe,uk,asia,russia,mineral,cobalt,268.7964133,russia_mining_network,russia
01.01.2019,asia,china,asia,china,mineral,lithium,2036.697843,taiyuan_mining_group,china
01.01.2019,asia,china,africa,drc,mineral,nickel,5683.749543,byd_group,china
01.01.2019,asia,china,africa,drc,mineral,graphite,1978.519315,taiyuan_mining_group,china
01.01.2019,asia,china,america,argentina,mineral,lithium,657.7308148,newmont_goldcorp,usa
01.01.2019,asia,china,oceany,australia,mineral,lithium,6081.862371,byd_group,china
01.01.2019,asia,china,africa,drc,mineral,cobalt,85.77580825,,
01.01.2019,europe,belgium,asia,japan,manufactured,lithium_battery,155.8608414,sanyo,japan
01.01.2019,america,usa,asia,japan,manufactured,nickel_battery,4.552927347,sanyo,japan
01.01.2019,europe,belgium,asia,south_korea,manufactured,lithium_battery,1.411593959,kokam_co,south_korea
01.01.2019,america,usa,asia,south_korea,manufactured,nickel_battery,15.21880496,kokam_co,south_korea
01.01.2019,america,usa,europe,uk,manufactured,lithium_battery,27.16452016,glencore,uk
01.01.2019,america,usa,america,usa,manufactured,lithium_battery,7.57743769,taiyuan_mining_group,china
01.01.2019,europe,germany,europe,finland,mineral,nickel,7767.913861,german_mining_network,germany
01.01.2019,europe,france,europe,finland,mineral,nickel,2016.157644,finland_national_group,finland
